event_date,event_name,fighter_red,fighter_blue,round,time,weight_class,win_method,winner,stance_red,stance_blue,knockdowns_red,knockdowns_blue,sig_attempts_red,sig_attempts_blue,sig_strikes_red,sig_strikes_blue,total_strikes_attempts_red,total_strikes_attempts_blue,total_strikes_red,total_strikes_blue,sub_attempts_red,sub_attempts_blue,takedowns_red,takedowns_blue,takedown_attempts_red,takedown_attempts_blue,control_time_red,control_time_blue,head_strikes_red,head_strikes_blue,head_attempts_red,head_attempts_blue,body_strikes_red,body_strikes_blue,body_attempts_red,body_attempts_blue,leg_strikes_red,leg_strikes_blue,leg_attempts_red,leg_attempts_blue,distance_red,distance_blue,distance_attempts_red,distance_attempts_blue,clinch_strikes_red,clinch_strikes_blue,clinch_attempts_red,clinch_attempts_blue,ground_strikes_red,ground_strikes_blue,ground_attempts_red,ground_attempts_blue,octagon_debut_blue,height_blue,weight_blue,reach_blue,leg_reach_blue,sig_strikes_landed_per_minute_blue,sig_strikes_absorbed_per_minute_blue,takedowns_avg_blue,submission_avg_blue,knockdown_avg_blue,fight_time_avg_blue,octagon_debut_red,height_red,weight_red,reach_red,leg_reach_red,sig_strikes_landed_per_minute_red,sig_strikes_absorbed_per_minute_red,takedowns_avg_red,submission_avg_red,knockdown_avg_red,fight_time_avg_red,avg_rounds_red,avg_time_red,avg_knockdowns_red,avg_sig_attempts_red,avg_sig_strikes_red,avg_total_strikes_attempts_red,avg_total_strikes_red,avg_sub_attempts_red,avg_takedowns_red,avg_takedown_attempts_red,avg_head_strikes_red,avg_head_attempts_red,avg_body_strikes_red,avg_body_attempts_red,avg_leg_strikes_red,avg_leg_attempts_red,avg_distance_red,avg_distance_attempts_red,avg_clinch_strikes_red,avg_clinch_attempts_red,avg_ground_strikes_red,avg_ground_attempts_red,avg_rounds_blue,avg_time_blue,avg_knockdowns_blue,avg_sig_attempts_blue,avg_sig_strikes_blue,avg_total_strikes_attempts_blue,avg_total_strikes_blue,avg_sub_attempts_blue,avg_takedowns_blue,avg_takedown_attempts_blue,avg_head_strikes_blue,avg_head_attempts_blue,avg_body_strikes_blue,avg_body_attempts_blue,avg_leg_strikes_blue,avg_leg_attempts_blue,avg_distance_blue,avg_distance_attempts_blue,avg_clinch_strikes_blue,avg_clinch_attempts_blue,avg_ground_strikes_blue,avg_ground_attempts_blue,wins_before_red,losses_before_red,total_fights_before_red,wins_before_blue,losses_before_blue,total_fights_before_blue,win_pct_before_red,win_pct_before_blue,wins_last_3_red,wins_last_3_blue,fights_last_3_red,fights_last_3_blue,days_since_debut_red,days_since_debut_blue,days_since_last_win_red,days_since_last_win_blue,recent_winner_red,recent_winner_blue,wins_last_365_days_red,wins_last_365_days_blue,fights_last_365_days_red,fights_last_365_days_blue,undefeated_last_year_red,undefeated_last_year_blue,win_streak_red,win_streak_blue,lose_streak_red,lose_streak_blue,on_win_streak_red,on_win_streak_blue,long_win_streak_red,long_win_streak_blue,sig_strikes_ema_red,sig_strikes_success_rate_ema_red,sig_attempts_ema_red,knockdowns_ema_red,knockdowns_success_rate_ema_red,takedowns_ema_red,takedowns_success_rate_ema_red,takedown_attempts_ema_red,total_strikes_ema_red,total_strikes_success_rate_ema_red,total_strikes_attempts_ema_red,head_strikes_ema_red,head_strikes_success_rate_ema_red,head_attempts_ema_red,sig_strikes_ema_blue,sig_strikes_success_rate_ema_blue,sig_attempts_ema_blue,knockdowns_ema_blue,knockdowns_success_rate_ema_blue,takedowns_ema_blue,takedowns_success_rate_ema_blue,takedown_attempts_ema_blue,total_strikes_ema_blue,total_strikes_success_rate_ema_blue,total_strikes_attempts_ema_blue,head_strikes_ema_blue,head_strikes_success_rate_ema_blue,head_attempts_ema_blue,sig_strikes_roll_5_red,sig_strikes_success_rate_roll_5_red,sig_attempts_roll_5_red,takedowns_roll_5_red,takedowns_success_rate_roll_5_red,takedown_attempts_roll_5_red,control_time_roll_5_red,knockdowns_roll_5_red,total_strikes_roll_5_red,total_strikes_attempts_roll_5_red,sig_strikes_roll_5_blue,sig_strikes_success_rate_roll_5_blue,sig_attempts_roll_5_blue,takedowns_roll_5_blue,takedowns_success_rate_roll_5_blue,takedown_attempts_roll_5_blue,control_time_roll_5_blue,knockdowns_roll_5_blue,total_strikes_roll_5_blue,total_strikes_attempts_roll_5_blue,performance_trend_red,finish_momentum_red,dominance_momentum_red,performance_trend_blue,finish_momentum_blue,dominance_momentum_blue
2020-10-17,UFC Fight Night: Ortega vs. The Korean Zombie,thomas almeida,jonathan martinez,3,300,Featherweight,Decision - Unanimous,0,Southpaw,Southpaw,0,0,171,205,64,73,171,205,64,73,0,0,0,0,5,0,2,0,33,53,127,170,17,18,29,33,14,2,15,2,56,69,163,201,8,4,8,4,0,0,0,0,2018-10-27,68.0,135.8,70.0,37.5,4.0,4.0,0.38,0.08,0.68,799.0,2014-11-09,67.0,136.0,70.0,38.5,5.0,5.0,0.17,0.0,0.5,540.0,1.875,195.625,0.375,94.75,43.25,95.75,44.0,0.0,0.0,0.0,27.375,73.875,7.5,10.625,8.375,10.25,38.625,87.375,4.625,7.375,0.0,0.0,3.0,238.2,0.8,117.2,59.0,129.0,69.0,0.0,0.6,1.6,32.6,79.4,16.4,24.0,10.0,13.8,39.0,93.0,5.2,5.8,14.8,18.4,5,3,8,3,2,5,0.625,0.6,1,2,3,3,2170,721,1428.0,77.0,0,1,0,1,0,2,0,0,0,1,2,0,0,1,0,0,43.29147569999999,,103.14814059999998,0.26945099999999994,,0.0,,0.0,43.782538999999986,0.40589034684532965,104.23920389999998,25.563121299999995,,78.47028859999999,64.14739999999999,,121.93439999999998,1.047,,0.6429999999999999,,1.6159999999999999,74.25549999999998,0.55315999684786,133.2728,35.35589999999999,,81.48519999999999,34.2,0.4193583465225152,82.2,0.0,0.0,0.0,6.2,0.4,34.8,83.2,59.0,0.5043658119966568,117.2,0.6,0.399999997,1.6,176.8,0.8,69.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-17,UFC Fight Night: Ortega vs. The Korean Zombie,gadzhimurad antigulov,maxim grishin,2,298,Light Heavyweight,KO/TKO,0,Orthodox,Orthodox,0,0,23,76,12,34,44,126,31,66,0,0,1,1,5,1,159,141,5,20,15,61,4,6,5,7,3,8,3,8,8,22,17,45,3,3,5,6,1,9,1,25,2020-07-11,75.0,205.0,78.0,43.5,3.0,2.0,0.21,0.0,0.43,840.0,2016-11-20,71.0,206.0,70.5,40.0,2.0,4.0,5.08,1.45,0.0,207.0,1.0,128.6,0.0,11.0,6.2,14.6,9.0,0.4,1.2,2.8,4.6,9.4,1.2,1.2,0.4,0.4,1.6,4.8,1.8,2.0,2.8,4.2,3.0,300.0,0.0,32.0,18.0,71.0,54.0,0.0,0.0,0.0,9.0,20.0,4.0,5.0,5.0,7.0,14.0,27.0,4.0,5.0,0.0,0.0,2,3,5,0,1,1,0.4,0.0,0,0,3,1,1428,98,1253.0,9999.0,0,0,0,0,1,1,0,0,0,0,3,1,0,0,0,0,6.529799999999999,,11.547999999999998,0.0,,1.0839999999999999,,2.5389999999999997,9.132299999999999,0.482038986013986,14.759199999999998,5.0289,,10.0471,18.0,,32.0,0.0,,0.0,,0.0,54.0,0.76056338028169,71.0,9.0,,20.0,6.2,0.4631410251600082,11.0,1.2,0.5749999954062501,2.8,89.8,0.0,9.0,14.6,18.0,0.5624999998242187,32.0,0.0,0.0,0.0,16.0,0.0,54.0,71.0,0.0,0.0,0.0,,0.0,0.0
2020-10-17,UFC Fight Night: Ortega vs. The Korean Zombie,said nurmagomedov,mark striegl,1,51,Bantamweight,KO/TKO,1,Orthodox,Southpaw,0,0,24,7,18,3,24,7,18,3,0,0,0,0,0,1,5,0,17,1,22,5,0,0,0,0,1,2,2,2,3,3,7,7,4,0,4,0,11,0,13,0,2020-10-17,68.0,145.0,70.5,39.0,1.0,4.0,0.0,0.0,0.0,236.0,2018-07-14,68.0,136.0,70.0,38.5,3.0,2.0,0.86,1.15,0.29,568.0,2.3333333333333335,249.33333333333334,0.3333333333333333,103.0,45.666666666666664,119.33333333333333,60.0,0.0,0.3333333333333333,4.333333333333333,23.333333333333332,75.66666666666667,9.666666666666666,13.333333333333334,12.666666666666666,14.0,35.333333333333336,90.66666666666667,7.0,8.333333333333334,3.3333333333333335,4.0,,,,,,,,,,,,,,,,,,,,,,,2,1,3,0,0,0,0.667,0.0,2,0,3,0,826,0,623.0,9999.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,51.92,,112.00999999999999,0.21,,0.48999999999999994,,5.989999999999998,68.80999999999999,0.5787276119402984,130.7,28.06,,82.69999999999999,,,,,,,,,,,,,,,45.666666666666664,0.534440671255739,103.0,0.3333333333333333,0.03030303027548209,4.333333333333333,46.0,0.3333333333333333,60.0,119.33333333333333,,,,,,,,,,,0.0,0.0,0.0,,,
2020-10-24,UFC 254: Khabib vs. Gaethje,robert whittaker,jared cannonier,3,300,Middleweight,Decision - Unanimous,1,Orthodox,Switch,1,0,151,89,69,53,158,94,75,58,0,0,0,0,2,0,130,30,59,17,138,46,5,14,8,18,5,22,5,25,62,49,137,84,1,4,2,5,6,0,12,0,2015-01-03,71.0,186.0,77.5,41.5,4.0,4.0,0.54,0.0,0.38,834.0,2012-12-16,72.0,185.5,73.5,43.0,4.0,3.0,0.73,0.0,0.55,817.0,2.8,235.93333333333334,0.6,144.93333333333334,58.333333333333336,154.86666666666667,67.66666666666667,0.0,0.4,1.3333333333333333,39.6,118.66666666666667,7.4,12.533333333333333,11.333333333333334,13.733333333333333,48.13333333333333,128.2,5.333333333333333,9.066666666666666,4.866666666666666,7.666666666666667,2.0,189.7,0.4,59.2,30.4,66.9,37.5,0.0,0.1,0.3,22.8,49.5,2.9,4.1,4.7,5.6,20.1,46.5,5.2,6.9,5.1,5.8,12,3,15,6,4,10,0.8,0.6,2,3,3,3,2871,2121,91.0,392.0,1,0,1,0,1,0,1,0,1,3,0,0,1,1,0,1,66.6271366129772,,168.64614835845387,0.4765531385529099,,0.64819329988221,,4.13200567198221,79.83296840601062,0.4426001128798507,182.36991529599732,36.43146784687789,,127.23054025446027,25.586888760999997,,51.97368930199999,0.674294403,,0.05042099999999999,,0.09983357999999996,29.688331020999993,0.5229663704208678,56.359475132,18.245251429999996,,42.10737014999999,71.6,0.38856643609401154,186.0,0.4,0.030769230745562128,2.8,60.8,0.4,82.4,197.6,20.6,0.4251079115498796,49.6,0.0,0.0,0.0,19.0,0.6,25.8,55.2,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-24,UFC 254: Khabib vs. Gaethje,alexander volkov,walt harris,2,75,Heavyweight,KO/TKO,1,Orthodox,Southpaw,0,0,73,58,45,16,73,58,45,16,0,0,0,0,0,1,5,0,32,7,59,45,11,5,11,9,2,4,3,4,42,16,69,56,3,0,4,2,0,0,0,0,2013-12-01,77.0,280.0,77.0,47.0,3.0,3.0,0.29,0.14,1.3,390.0,2016-11-19,79.0,261.5,80.0,47.5,5.0,3.0,0.57,0.23,0.23,783.0,3.4285714285714284,256.7142857142857,0.2857142857142857,144.14285714285714,84.0,178.0,114.57142857142857,0.0,1.0,1.4285714285714286,53.857142857142854,105.85714285714286,17.857142857142858,23.0,12.285714285714286,15.285714285714286,69.57142857142857,123.85714285714286,8.142857142857142,12.428571428571429,6.285714285714286,7.857142857142857,1.6153846153846154,177.84615384615384,0.6923076923076923,47.53846153846154,19.53846153846154,50.30769230769231,22.0,0.07692307692307693,0.07692307692307693,0.23076923076923078,13.692307692307692,37.92307692307692,4.3076923076923075,7.923076923076923,1.5384615384615385,1.6923076923076923,11.76923076923077,36.30769230769231,1.6923076923076923,3.076923076923077,6.076923076923077,8.153846153846153,5,2,7,6,7,13,0.714,0.462,1,2,3,3,1435,2520,350.0,462.0,1,0,1,0,2,1,0,0,0,0,1,1,0,0,0,0,71.25581699999998,,126.70072799999998,0.17492999999999997,,0.9145089999999998,,1.4791579999999998,112.97040399999997,0.6587929229418251,171.67091399999998,45.163951999999995,,93.29149099999998,18.255032638287,,38.12242395605599,0.8596896465019999,,0.07202999999999998,,0.11057757720099995,19.581246078327997,0.5226753622086091,39.61690956029699,13.844403990337998,,31.64485784522899,84.2,0.5485838773059317,148.6,1.2,0.599999997,1.6,63.6,0.4,117.2,184.0,19.2,0.5238249894227002,40.0,0.2,0.19999999800000004,0.2,50.8,0.8,22.0,43.2,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-24,UFC 254: Khabib vs. Gaethje,magomed ankalaev,ion cutelaba,1,259,Light Heavyweight,KO/TKO,1,Orthodox,Southpaw,2,0,41,36,21,11,41,36,21,11,0,0,0,0,0,0,5,0,17,5,36,27,2,2,3,4,2,4,2,5,14,11,31,36,1,0,1,0,6,0,9,0,2016-06-19,73.0,205.0,75.0,41.0,4.0,3.0,3.77,0.1,0.19,490.0,2018-03-17,75.0,204.5,75.0,46.0,4.0,3.0,0.79,0.0,0.56,709.0,2.2,171.0,0.6,53.8,30.6,79.6,53.2,0.0,0.4,1.2,20.4,41.0,7.8,9.6,2.4,3.2,15.4,34.4,4.0,5.8,11.2,13.6,1.875,172.375,0.125,97.0,38.375,98.375,39.625,0.0,1.25,1.75,27.125,82.0,8.5,12.125,2.75,2.875,21.0,71.625,11.625,16.875,5.75,8.5,4,1,5,4,4,8,0.8,0.5,3,1,3,3,952,1589,238.0,392.0,1,0,2,0,2,1,1,0,4,0,0,1,1,0,1,0,31.45069999999999,,53.34689999999999,0.4599,,0.357,,1.0709999999999997,53.81569999999999,0.6574224717850308,78.91019999999997,20.586599999999994,,39.91449999999999,28.111126499999994,,61.25386659999998,0.07202999999999998,,1.1425259999999997,,1.5205959999999998,28.761469899999994,0.5370255524889093,61.95463099999998,20.661018899999995,,51.240248099999995,30.6,0.5660344110871424,53.8,0.4,0.13333333288888888,1.2,217.4,0.6,53.2,79.6,29.8,0.6565030458027196,47.2,0.8,0.15999999968,1.0,29.8,0.2,30.0,47.4,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-24,UFC 254: Khabib vs. Gaethje,khabib nurmagomedov,justin gaethje,2,94,Lightweight,Submission,1,Orthodox,Orthodox,0,0,80,45,26,29,80,46,26,29,1,0,2,0,3,0,55,14,18,12,72,26,7,2,7,4,1,15,1,15,25,29,79,45,0,0,0,0,1,0,1,0,2017-07-08,71.0,156.0,70.0,40.0,6.0,7.0,0.33,0.0,0.74,729.0,2012-01-21,70.0,155.0,70.0,40.0,4.0,2.0,5.32,0.79,0.17,793.0,3.0,226.75,0.16666666666666666,113.66666666666667,56.583333333333336,148.5,87.75,0.6666666666666666,4.916666666666667,10.333333333333334,48.833333333333336,103.83333333333333,4.833333333333333,6.666666666666667,2.9166666666666665,3.1666666666666665,22.75,67.0,2.25,3.3333333333333335,31.583333333333332,43.333333333333336,2.4285714285714284,182.0,0.42857142857142855,133.0,78.71428571428571,133.85714285714286,79.42857142857143,0.0,0.0,0.14285714285714285,47.142857142857146,97.14285714285714,6.857142857142857,8.285714285714286,24.714285714285715,27.571428571428573,68.28571428571429,119.71428571428571,9.857142857142858,12.285714285714286,0.5714285714285714,1.0,12,0,12,5,2,7,1.0,0.714,3,3,3,3,3200,1205,413.0,168.0,0,1,0,1,0,1,0,1,12,4,0,0,1,1,1,1,64.88126973199999,,125.79467486167998,0.03187934952999997,,5.026303915289999,,9.446522224979997,101.92278111908,0.6434068925141226,167.35815764331997,56.33810155906998,,115.55213809439996,81.630608,,126.28956299999997,0.4599,,0.0,,0.05042099999999999,82.09747999999999,0.6264942190626596,126.80685599999997,52.69666699999999,,94.043746,81.8,0.5460813646257324,156.6,4.4,0.46891941336643317,9.8,610.6,0.0,124.8,204.4,65.0,0.5924348194861475,104.0,0.0,0.0,0.0,23.2,0.6,65.6,104.6,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-24,UFC 254: Khabib vs. Gaethje,lauren murphy,liliya shakirova,2,211,Women's Flyweight,Submission,1,Orthodox,Orthodox,0,0,85,75,22,23,96,80,32,27,1,0,1,0,1,3,70,29,16,7,78,45,6,7,7,17,0,9,0,13,12,23,72,75,8,0,11,0,2,0,2,0,2020-10-24,65.8,126.0,67.8,37.8,3.0,3.0,0.0,0.0,0.0,511.0,2014-08-16,65.0,125.0,67.0,38.0,4.0,5.0,1.09,0.21,0.07,877.0,3.0,277.8888888888889,0.1111111111111111,144.33333333333334,56.77777777777778,194.88888888888889,101.88888888888889,0.0,1.1111111111111112,3.111111111111111,40.22222222222222,123.88888888888889,6.111111111111111,8.777777777777779,10.444444444444445,11.666666666666666,39.77777777777778,124.44444444444444,7.333333333333333,8.666666666666666,9.666666666666666,11.222222222222221,,,,,,,,,,,,,,,,,,,,,,,5,4,9,0,0,0,0.556,0.0,3,0,3,0,2261,0,126.0,9999.0,1,0,2,0,2,0,1,0,3,0,0,0,1,0,1,0,60.39245831999999,,154.45383310999998,0.147,,1.2991882799999999,,2.7667847099999996,91.87062795999998,0.4705277317446348,189.99194758999997,44.85930904999999,,134.27520156999998,,,,,,,,,,,,,,,56.8,0.3496803819968908,160.0,1.2,0.4333333316388889,2.4,111.6,0.2,76.4,183.8,,,,,,,,,,,0.0,0.0,0.0,,,
2020-10-24,UFC 254: Khabib vs. Gaethje,joel alvarez,alexander yakovlev,1,180,Lightweight,Submission,1,Orthodox,Southpaw,0,0,6,1,4,1,13,16,10,15,2,0,0,1,0,1,0,117,1,0,3,0,0,0,0,0,3,1,3,1,3,1,5,1,0,0,0,0,1,0,1,0,2014-05-31,75.0,155.5,74.0,42.5,2.0,2.0,1.66,0.15,0.3,661.0,2019-02-23,74.0,171.0,77.0,42.0,5.0,3.0,0.19,1.15,0.19,472.0,2.0,195.66666666666666,0.0,68.33333333333333,25.0,92.33333333333333,47.666666666666664,0.3333333333333333,0.0,0.0,16.333333333333332,54.333333333333336,3.0,6.333333333333333,5.666666666666667,7.666666666666667,20.0,61.666666666666664,0.6666666666666666,1.0,4.333333333333333,5.666666666666667,2.5,271.375,0.25,45.5,21.5,52.125,27.0,0.125,1.25,3.75,10.625,31.125,5.75,7.875,5.125,6.5,15.375,37.375,2.75,3.625,3.375,4.5,2,1,3,3,5,8,0.667,0.375,2,1,3,3,609,2338,98.0,553.0,1,0,1,0,1,1,1,0,2,0,0,1,1,0,0,0,28.009999999999994,,81.93999999999998,0.0,,0.0,,0.0,42.28999999999999,0.4542415351034959,97.05999999999997,18.2,,66.34999999999998,18.417462399999994,,38.5051198,0.12245099999999998,,1.5842562999999998,,3.9925258999999995,26.031245999999996,0.5972031268123819,47.57100839999999,8.640798199999999,,25.67909509999999,25.0,0.4163712395966513,68.33333333333333,0.0,0.0,0.0,5.666666666666667,0.0,47.666666666666664,92.33333333333333,15.0,0.5901392852166283,28.4,1.4,0.47499999790625,2.8,102.8,0.2,20.4,34.6,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-24,UFC 254: Khabib vs. Gaethje,stefan struve,tai tuivasa,1,299,Heavyweight,KO/TKO,0,Orthodox,Southpaw,0,1,19,42,13,27,19,63,13,48,0,0,0,0,1,0,0,104,4,15,6,28,4,4,8,4,5,8,5,10,13,14,19,28,0,10,0,11,0,3,0,3,2017-11-18,74.0,265.0,75.0,39.5,4.0,5.0,0.0,0.0,1.04,434.0,2009-02-21,84.0,265.0,84.5,44.0,3.0,4.0,0.56,1.68,0.24,469.0,1.9565217391304348,189.2608695652174,0.13043478260869565,52.78260869565217,24.869565217391305,63.0,33.17391304347826,0.9130434782608695,0.30434782608695654,0.6086956521739131,13.304347826086957,37.95652173913044,5.565217391304348,8.130434782608695,6.0,6.695652173913044,20.695652173913043,46.34782608695652,1.5217391304347827,2.4782608695652173,2.652173913043478,3.9565217391304346,2.0,226.16666666666666,0.3333333333333333,73.83333333333333,35.833333333333336,75.16666666666667,36.5,0.0,0.0,0.3333333333333333,23.0,58.166666666666664,6.166666666666667,7.666666666666667,6.666666666666667,8.0,27.666666666666668,61.333333333333336,7.833333333333333,11.833333333333334,0.3333333333333333,0.6666666666666666,13,10,23,3,3,6,0.565,0.5,1,0,3,3,4263,1071,609.0,868.0,0,0,0,0,1,0,0,0,0,0,1,3,0,0,0,0,31.06641500954386,,62.2365882758813,0.038899261854171606,,0.33903630396666395,,1.0487458677258887,35.78073668736083,0.5024099330267555,67.79269965441222,13.559076895970826,,40.02376842434377,34.083279999999995,,73.48604999999999,0.27096999999999993,,0.0,,0.3361399999999999,34.87530999999999,0.4785106507822505,74.86608,20.467419999999997,,56.44651999999999,31.8,0.3596586929484151,78.8,0.2,0.19999999800000004,1.0,39.2,0.0,35.2,83.0,38.6,0.48809897284466935,81.4,0.0,0.0,0.0,72.6,0.2,39.4,83.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-24,UFC 254: Khabib vs. Gaethje,nathaniel wood,casey kenney,3,300,Catch Weight,Decision - Unanimous,0,Orthodox,Southpaw,0,0,321,247,136,123,325,249,138,125,0,0,0,2,3,6,0,90,70,74,237,189,9,25,22,32,57,24,62,26,134,118,318,241,2,4,3,5,0,1,0,1,2017-07-18,67.0,136.0,70.0,36.0,5.0,5.0,1.09,0.43,0.0,828.0,2018-06-01,66.0,145.0,69.0,39.0,6.0,4.0,1.46,0.52,0.43,806.0,2.6,174.4,0.2,124.6,60.2,157.2,89.4,0.8,1.2,2.0,29.8,80.6,8.6,14.0,21.8,30.0,50.2,111.6,4.0,5.4,6.0,7.6,2.6,276.6,0.0,110.8,52.2,117.6,58.0,0.4,0.8,1.2,24.8,76.4,17.0,23.0,10.4,11.4,43.4,99.2,5.8,8.2,3.0,3.4,4,1,5,4,1,5,0.8,0.8,2,2,3,3,876,574,91.0,21.0,1,1,1,2,2,3,0,0,1,2,0,0,1,1,0,0,67.5702,,137.3173,0.10289999999999999,,1.0098,,1.8596999999999997,86.33219999999999,0.5050409493233736,158.78529999999998,32.892799999999994,,88.75419999999998,58.14289999999999,,126.75129999999999,0.0,,0.6859999999999998,,1.2260999999999997,63.135999999999996,0.5413538994029902,132.53329999999997,27.805799999999998,,88.33349999999999,60.2,0.4549931824193753,124.6,1.2,0.5333333302222223,2.0,145.4,0.2,89.4,157.2,52.2,0.5299524475192325,110.8,0.8,0.3333333318888889,1.2,143.4,0.0,58.0,117.6,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-24,UFC 254: Khabib vs. Gaethje,liana jojua,miranda maverick,1,300,Women's Flyweight,TKO - Doctor's Stoppage,0,Orthodox,Southpaw,0,0,80,95,30,49,80,95,30,49,0,0,0,0,0,0,0,0,26,25,71,65,4,15,8,21,0,9,1,9,30,49,80,95,0,0,0,0,0,0,0,0,2020-06-27,63.5,126.0,65.5,38.0,3.0,2.0,2.16,0.38,0.0,797.0,2019-09-07,64.0,128.5,62.0,37.5,2.0,5.0,1.71,1.28,0.0,527.0,2.0,154.5,0.0,24.0,10.5,40.5,24.0,1.5,1.0,1.5,6.5,20.0,3.5,3.5,0.5,0.5,8.5,21.5,1.0,1.0,1.0,1.5,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,0,0,0.5,0.0,1,0,2,0,413,0,101.0,9999.0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,13.899999999999999,,32.4,0.0,,1.4,,2.0999999999999996,32.4,0.634090909090909,55.1,8.7,,27.2,,,,,,,,,,,,,,,10.5,0.5444444432864197,24.0,1.0,0.3333333322222222,1.5,96.0,0.0,24.0,40.5,,,,,,,,,,,,0.0,0.0,,,
2020-10-24,UFC 254: Khabib vs. Gaethje,alex oliveira,shavkat rakhmonov,1,280,Welterweight,Submission,0,Orthodox,Orthodox,0,0,18,25,9,13,26,44,16,32,0,1,0,0,2,2,124,44,3,6,9,14,3,4,5,8,3,3,4,3,4,10,12,19,5,3,6,6,0,0,0,0,2020-03-21,73.0,171.0,77.0,42.0,3.0,2.0,1.4,1.2,0.2,644.0,2015-03-21,71.0,170.0,76.5,43.0,3.0,3.0,2.35,0.57,0.43,574.0,2.411764705882353,207.1764705882353,0.29411764705882354,60.8235294117647,30.647058823529413,78.41176470588235,45.35294117647059,0.4117647058823529,1.7058823529411764,4.411764705882353,18.352941176470587,44.8235294117647,7.470588235294118,10.470588235294118,4.823529411764706,5.529411764705882,16.58823529411765,40.11764705882353,7.882352941176471,11.764705882352942,6.176470588235294,8.941176470588236,,,,,,,,,,,,,,,,,,,,,,,11,6,17,0,0,0,0.647,0.0,2,0,3,0,2044,0,91.0,9999.0,1,0,2,0,2,0,1,0,2,0,0,0,1,0,0,0,36.38425491581383,,76.27058905029988,0.36961365331220997,,0.9391403143896835,,2.4483380036425055,46.673065459498176,0.5480644512647236,87.85859674504088,20.02646964274985,,52.875969656701656,,,,,,,,,,,,,,,37.4,0.494277810260978,80.6,0.8,0.18999999954500002,2.4,147.4,0.2,48.4,93.4,,,,,,,,,,,0.0,0.0,0.0,,,
2020-10-24,UFC 254: Khabib vs. Gaethje,jacob malkoun,phil hawes,1,18,Middleweight,KO/TKO,0,Orthodox,Orthodox,0,1,2,11,0,7,2,11,0,7,0,0,0,0,0,0,0,1,0,7,2,11,0,0,0,0,0,0,0,0,0,5,2,9,0,0,0,0,0,2,0,2,2017-08-01,72.0,185.0,77.5,41.0,5.0,4.0,2.11,0.23,0.7,384.0,2020-10-24,69.0,198.4,73.0,38.0,4.0,2.0,6.62,0.43,0.0,602.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,9999.0,9999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-31,UFC Fight Night: Hall vs. Silva,uriah hall,anderson silva,4,84,Middleweight,KO/TKO,1,Orthodox,Southpaw,2,0,111,110,60,53,112,114,61,57,0,0,0,0,0,0,15,31,41,16,90,61,10,18,12,28,9,19,9,21,45,51,87,107,0,2,0,3,15,0,24,0,2006-06-28,74.0,184.0,77.0,42.5,3.0,2.0,0.5,0.79,0.86,615.0,2013-04-14,72.0,186.0,79.5,43.0,3.0,4.0,0.54,0.15,0.61,619.0,2.1333333333333333,217.8,0.4,60.666666666666664,30.733333333333334,68.4,37.8,0.13333333333333333,0.4666666666666667,1.2,17.066666666666666,42.4,5.533333333333333,8.933333333333334,8.133333333333333,9.333333333333334,23.533333333333335,50.8,2.4,2.8666666666666667,4.8,7.0,2.347826086956522,194.17391304347825,0.782608695652174,47.08695652173913,29.17391304347826,56.56521739130435,37.56521739130435,0.2608695652173913,0.13043478260869565,0.17391304347826086,16.347826086956523,31.434782608695652,6.478260869565218,8.0,6.3478260869565215,7.6521739130434785,17.956521739130434,33.26086956521739,5.043478260869565,5.913043478260869,6.173913043478261,7.913043478260869,8,7,15,17,6,23,0.533,0.739,2,1,3,3,2758,5239,413.0,1358.0,0,0,0,0,0,0,0,0,2,0,0,2,1,0,0,0,34.22854316266816,,73.62262850037153,0.6502329336302999,,0.054710267410399964,,0.28543938421214987,38.23394929778267,0.5141243847589039,77.68547597737019,22.232765901115336,,56.38650217908143,25.35818823483205,,50.15745921762781,0.16334356674664016,,0.007698215537544088,,0.008186739616917222,30.959839518891386,0.5525271942647889,56.17714184426726,13.696797835453935,,34.124789299571795,33.8,0.4839760983043641,71.6,0.0,0.0,0.2,7.0,0.6,35.8,73.6,34.8,0.4932150664633344,68.6,0.0,0.0,0.0,1.0,0.2,40.2,74.0,0.0,0.0,0.0,0.0,0.0,0.0
