event_date,event_name,fighter_blue,fighter_red,round,time,weight_class,win_method,winner,stance_red,stance_blue,knockdowns_blue,knockdowns_red,sig_attempts_blue,sig_attempts_red,sig_strikes_blue,sig_strikes_red,total_strikes_attempts_blue,total_strikes_attempts_red,total_strikes_blue,total_strikes_red,sub_attempts_blue,sub_attempts_red,takedowns_blue,takedowns_red,takedown_attempts_blue,takedown_attempts_red,control_time_blue,control_time_red,head_strikes_red,head_strikes_blue,head_attempts_red,head_attempts_blue,body_strikes_red,body_strikes_blue,body_attempts_red,body_attempts_blue,leg_strikes_red,leg_strikes_blue,leg_attempts_red,leg_attempts_blue,distance_red,distance_blue,distance_attempts_red,distance_attempts_blue,clinch_strikes_red,clinch_strikes_blue,clinch_attempts_red,clinch_attempts_blue,ground_strikes_red,ground_strikes_blue,ground_attempts_red,ground_attempts_blue
1995-09-08,UFC 7: The Brawl in Buffalo,Remco Pardoel,Marco Ruas,1,747,Open Weight,Submission,Marco Ruas,Orthodox,Southpaw,0.0,0.0,4.0,7.0,2.0,4.0,7.0,18.0,4.0,11.0,2.0,2.0,1.0,0.0,1.0,0.0,0,0,1.0,0.0,2.0,1.0,2.0,0.0,2.0,0.0,1.0,2.0,3.0,3.0,1.0,0.0,3.0,2.0,0.0,2.0,0.0,2.0,3.0,0.0,4.0,0.0
1995-09-08,UFC 7: The Brawl in Buffalo,,,1,48,Open Weight,TKO - Doctor's Stoppage,Joel Sutton,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1995-12-16,UFC - Ultimate Ultimate '95,,,1,329,Open Weight,Submission,Mark Hall,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1995-12-16,UFC - Ultimate Ultimate '95,Marco Ruas,Oleg Taktarov,1,1080,Open Weight,Decision - Unanimous,Oleg Taktarov,Orthodox,Orthodox,0.0,0.0,53.0,33.0,14.0,6.0,68.0,37.0,29.0,10.0,0.0,1.0,0.0,0.0,0.0,3.0,0,0,2.0,3.0,19.0,31.0,0.0,0.0,1.0,0.0,4.0,11.0,13.0,22.0,6.0,14.0,33.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1995-12-16,UFC - Ultimate Ultimate '95,Oleg Taktarov,Dan Severn,2,180,Ultimate Ultimate '95 Tournament Title,Decision - Unanimous,Dan Severn,Southpaw,Orthodox,0.0,0.0,29.0,79.0,8.0,24.0,47.0,277.0,26.0,198.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,18.0,4.0,73.0,23.0,5.0,1.0,5.0,3.0,1.0,3.0,1.0,3.0,7.0,8.0,60.0,29.0,0.0,0.0,0.0,0.0,17.0,0.0,19.0,0.0
1995-12-16,UFC - Ultimate Ultimate '95,Dave Beneteau,Oleg Taktarov,1,75,Open Weight,Submission,Oleg Taktarov,Orthodox,Orthodox,0.0,0.0,5.0,1.0,2.0,0.0,5.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0
1995-12-16,UFC - Ultimate Ultimate '95,Keith Hackney,Marco Ruas,1,159,Open Weight,Submission,Marco Ruas,Orthodox,Sideways,0.0,0.0,4.0,10.0,1.0,7.0,4.0,15.0,1.0,11.0,0.0,1.0,0.0,1.0,0.0,2.0,0,0,5.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,7.0,0.0
1995-12-16,UFC - Ultimate Ultimate '95,Steve Jennum,David Abbott,1,74,Open Weight,Submission,David Abbott,Switch,Orthodox,0.0,0.0,1.0,1.0,0.0,1.0,2.0,5.0,1.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-12-16,UFC - Ultimate Ultimate '95,David Abbott,Dan Severn,1,1080,Open Weight,Decision - Unanimous,Dan Severn,Southpaw,Switch,0.0,0.0,6.0,65.0,3.0,57.0,16.0,253.0,11.0,233.0,0.0,0.0,0.0,1.0,0.0,2.0,0,0,36.0,3.0,43.0,6.0,16.0,0.0,17.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,5.0,2.0,5.0,3.0,52.0,1.0,60.0,1.0
1995-12-16,UFC - Ultimate Ultimate '95,Paul Varelans,Dan Severn,1,61,Open Weight,Submission,Dan Severn,Southpaw,Orthodox,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-12-16,UFC - Ultimate Ultimate '95,,,1,278,Open Weight,Submission,Joe Charles,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1996-02-16,UFC 8: David vs Goliath,,,1,50,Open Weight,KO/TKO,Sam Adkins,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1996-02-16,UFC 8: David vs Goliath,Thomas Ramirez,Don Frye,1,8,Open Weight,KO/TKO,Don Frye,Orthodox,Sideways,0.0,1.0,2.0,4.0,1.0,3.0,2.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1996-02-16,UFC 8: David vs Goliath,Joe Moreira,Paul Varelans,1,600,Open Weight,Decision - Unanimous,Paul Varelans,Orthodox,Southpaw,0.0,0.0,28.0,38.0,12.0,9.0,28.0,51.0,12.0,20.0,0.0,0.0,0.0,0.0,3.0,0.0,0,0,5.0,5.0,32.0,14.0,0.0,2.0,1.0,2.0,4.0,5.0,5.0,12.0,6.0,9.0,28.0,17.0,3.0,3.0,10.0,11.0,0.0,0.0,0.0,0.0
1996-02-16,UFC 8: David vs Goliath,Scott Ferrozzo,Jerry Bohlander,1,543,Open Weight,Submission,Jerry Bohlander,Orthodox,Orthodox,0.0,0.0,12.0,9.0,9.0,7.0,20.0,33.0,17.0,27.0,1.0,1.0,2.0,0.0,4.0,0.0,0,0,3.0,6.0,3.0,8.0,2.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,4.0,1.0,6.0,2.0,2.0,4.0,2.0,6.0,1.0,4.0,1.0,4.0
1996-02-16,UFC 8: David vs Goliath,Paul Herrera,Gary Goodridge,1,13,Open Weight,KO/TKO,Gary Goodridge,Orthodox,Orthodox,0.0,0.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,0.0
1996-02-16,UFC 8: David vs Goliath,Kimo Leopoldo,Ken Shamrock,1,264,UFC Superfight Championship,Submission,Ken Shamrock,Orthodox,Orthodox,0.0,0.0,5.0,1.0,4.0,0.0,6.0,14.0,5.0,13.0,0.0,2.0,0.0,1.0,0.0,1.0,0,0,0.0,3.0,1.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0
1996-02-16,UFC 8: David vs Goliath,Jerry Bohlander,Gary Goodridge,1,331,Open Weight,KO/TKO,Gary Goodridge,Orthodox,Orthodox,0.0,0.0,8.0,6.0,1.0,3.0,28.0,10.0,18.0,7.0,0.0,1.0,0.0,1.0,1.0,1.0,0,0,3.0,1.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,5.0,8.0
1996-02-16,UFC 8: David vs Goliath,Sam Adkins,Don Frye,1,48,Open Weight,TKO - Doctor's Stoppage,Don Frye,Orthodox,Orthodox,0.0,0.0,3.0,9.0,0.0,5.0,4.0,24.0,1.0,19.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,5.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,6.0,0.0
1996-02-16,UFC 8: David vs Goliath,Gary Goodridge,Don Frye,1,134,UFC 8 Tournament Title,KO/TKO,Don Frye,Orthodox,Orthodox,0.0,0.0,6.0,21.0,2.0,12.0,6.0,37.0,2.0,27.0,0.0,0.0,1.0,0.0,3.0,0.0,0,0,9.0,1.0,18.0,4.0,0.0,1.0,0.0,2.0,3.0,0.0,3.0,0.0,2.0,0.0,6.0,3.0,7.0,2.0,11.0,3.0,3.0,0.0,4.0,0.0
1996-05-17,UFC 9: Motor City Madness,Tai Bowden,Steve Nelmark,1,445,Open Weight,TKO - Doctor's Stoppage,Steve Nelmark,Orthodox,,0.0,0.0,4.0,16.0,4.0,13.0,20.0,43.0,20.0,39.0,0.0,1.0,0.0,2.0,0.0,2.0,0,0,12.0,2.0,15.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,11.0,0.0,13.0,0.0
1996-05-17,UFC 9: Motor City Madness,Ken Shamrock,Dan Severn,3,180,UFC Superfight Championship,Decision - Split,Dan Severn,Southpaw,Orthodox,0.0,0.0,81.0,75.0,18.0,16.0,122.0,94.0,59.0,32.0,0.0,0.0,0.0,0.0,1.0,2.0,0,0,13.0,9.0,70.0,71.0,0.0,9.0,0.0,10.0,3.0,0.0,5.0,0.0,9.0,8.0,62.0,71.0,1.0,1.0,4.0,1.0,6.0,9.0,9.0,9.0
1996-05-17,UFC 9: Motor City Madness,Zane Frazier,Cal Worsham,1,194,Open Weight,KO/TKO,Cal Worsham,Orthodox,Orthodox,0.0,0.0,2.0,11.0,1.0,9.0,2.0,33.0,1.0,29.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,6.0,0.0,6.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,3.0,0.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,0.0
1996-05-17,UFC 9: Motor City Madness,Gary Goodridge,Mark Schultz,1,720,Open Weight,TKO - Doctor's Stoppage,Mark Schultz,Orthodox,Orthodox,0.0,0.0,4.0,29.0,1.0,8.0,7.0,96.0,3.0,74.0,0.0,0.0,0.0,3.0,0.0,3.0,0,0,7.0,0.0,27.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,7.0,0.0,27.0,0.0
1996-05-17,UFC 9: Motor City Madness,Matt Andersen,Rafael Carino,1,332,Open Weight,KO/TKO,Rafael Carino,Orthodox,Southpaw,0.0,0.0,0.0,17.0,0.0,8.0,5.0,48.0,5.0,33.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,8.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,17.0,0.0
1996-05-17,UFC 9: Motor City Madness,Koji Kitao,Mark Hall,1,47,Open Weight,TKO - Doctor's Stoppage,Mark Hall,Orthodox,Southpaw,0.0,0.0,2.0,3.0,1.0,3.0,2.0,4.0,1.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
1996-05-17,UFC 9: Motor City Madness,Amaury Bitetti,Don Frye,1,570,Open Weight,KO/TKO,Don Frye,Orthodox,Orthodox,0.0,0.0,5.0,59.0,2.0,46.0,30.0,98.0,24.0,82.0,0.0,0.0,0.0,1.0,6.0,1.0,0,0,27.0,1.0,39.0,4.0,19.0,0.0,20.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,5.0,2.0,11.0,0.0,16.0,3.0,34.0,0.0,38.0,0.0
1996-07-12,UFC 10: The Tournament,,,2,180,Open Weight,Decision - Unanimous,Sam Adkins,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1996-07-12,UFC 10: The Tournament,Moti Horenstein,Mark Coleman,1,163,Open Weight,KO/TKO,Mark Coleman,Orthodox,Orthodox,0.0,0.0,1.0,30.0,0.0,25.0,21.0,38.0,19.0,33.0,0.0,0.0,0.0,1.0,0.0,2.0,0,0,20.0,0.0,25.0,1.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,25.0,0.0,30.0,0.0
1996-07-12,UFC 10: The Tournament,Don Frye,Mark Coleman,1,694,UFC 10 Tournament Title,KO/TKO,Mark Coleman,Orthodox,Orthodox,0.0,0.0,6.0,60.0,1.0,34.0,22.0,105.0,17.0,71.0,0.0,2.0,0.0,3.0,2.0,5.0,0,0,30.0,1.0,56.0,6.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,6.0,4.0,0.0,5.0,0.0,28.0,0.0,51.0,0.0
1996-07-12,UFC 10: The Tournament,John Campetella,Gary Goodridge,1,88,Open Weight,KO/TKO,Gary Goodridge,Orthodox,Orthodox,0.0,0.0,7.0,6.0,5.0,5.0,10.0,7.0,8.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,5.0,3.0,6.0,4.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,0.0,3.0,0.0,0.0,5.0,0.0,7.0,3.0,0.0,3.0,0.0
1996-07-12,UFC 10: The Tournament,Gary Goodridge,Mark Coleman,1,420,Open Weight,Submission,Mark Coleman,Orthodox,Orthodox,0.0,0.0,7.0,48.0,3.0,33.0,13.0,70.0,8.0,51.0,0.0,0.0,0.0,2.0,0.0,2.0,0,0,33.0,1.0,48.0,4.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,0.0,3.0,3.0,19.0,3.0,26.0,4.0,12.0,0.0,19.0,0.0
1996-07-12,UFC 10: The Tournament,Scott Fiedler,Brian Johnston,1,145,Open Weight,KO/TKO,Brian Johnston,Orthodox,Orthodox,0.0,0.0,4.0,5.0,3.0,2.0,7.0,17.0,5.0,13.0,0.0,1.0,0.0,1.0,0.0,2.0,0,0,2.0,2.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,3.0
1996-07-12,UFC 10: The Tournament,Mark Hall,Don Frye,1,621,Open Weight,KO/TKO,Don Frye,Orthodox,Orthodox,0.0,0.0,2.0,28.0,2.0,27.0,26.0,191.0,22.0,182.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,8.0,1.0,8.0,1.0,19.0,1.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,27.0,0.0,28.0,0.0
1996-07-12,UFC 10: The Tournament,Dieusel Berto,Geza Kalman,1,357,Open Weight,KO/TKO,Geza Kalman,,,0.0,0.0,5.0,36.0,3.0,21.0,11.0,64.0,9.0,48.0,0.0,1.0,0.0,0.0,1.0,2.0,0,0,9.0,3.0,23.0,5.0,7.0,0.0,8.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,11.0,1.0,18.0,3.0,22.0,4.0,3.0,0.0,3.0,0.0
1996-07-12,UFC 10: The Tournament,Brian Johnston,Don Frye,1,277,Open Weight,KO/TKO,Don Frye,Orthodox,Orthodox,0.0,0.0,22.0,16.0,11.0,11.0,39.0,48.0,28.0,42.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,4.0,5.0,9.0,13.0,7.0,4.0,7.0,6.0,0.0,2.0,0.0,3.0,1.0,0.0,4.0,6.0,5.0,11.0,7.0,16.0,5.0,0.0,5.0,0.0
1996-09-20,UFC 11: The Proving Ground,David Abbott,Scott Ferrozzo,2,180,Open Weight,Decision - Unanimous,Scott Ferrozzo,Orthodox,Switch,0.0,0.0,50.0,94.0,21.0,60.0,56.0,216.0,27.0,180.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,17.0,20.0,48.0,49.0,34.0,1.0,37.0,1.0,9.0,0.0,9.0,0.0,17.0,15.0,43.0,39.0,43.0,6.0,51.0,11.0,0.0,0.0,0.0,0.0
1996-09-20,UFC 11: The Proving Ground,Sam Adkins,David Abbott,1,126,Open Weight,Submission,David Abbott,Switch,Orthodox,0.0,0.0,2.0,9.0,0.0,8.0,5.0,17.0,3.0,16.0,0.0,1.0,0.0,1.0,0.0,1.0,0,0,5.0,0.0,6.0,2.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,8.0,0.0,9.0,0.0
1996-09-20,UFC 11: The Proving Ground,Fabio Gurgel,Jerry Bohlander,1,900,Open Weight,Decision - Unanimous,Jerry Bohlander,Orthodox,Orthodox,0.0,0.0,3.0,21.0,2.0,18.0,16.0,189.0,15.0,179.0,1.0,0.0,1.0,1.0,3.0,1.0,0,0,9.0,1.0,11.0,2.0,5.0,1.0,5.0,1.0,4.0,0.0,5.0,0.0,1.0,1.0,2.0,2.0,5.0,1.0,5.0,1.0,12.0,0.0,14.0,0.0
1996-09-20,UFC 11: The Proving Ground,Reza Nasri,Brian Johnston,1,28,Open Weight,KO/TKO,Brian Johnston,Orthodox,Orthodox,0.0,0.0,0.0,8.0,0.0,6.0,0.0,10.0,0.0,8.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0,5.0,0.0,7.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,5.0,0.0,6.0,0.0
1996-09-20,UFC 11: The Proving Ground,,,1,105,Open Weight,Submission,Scott Ferrozzo,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1996-09-20,UFC 11: The Proving Ground,,,1,93,Open Weight,KO/TKO,Roberto Traven,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1996-09-20,UFC 11: The Proving Ground,Brian Johnston,Mark Coleman,1,140,Open Weight,KO/TKO,Mark Coleman,Orthodox,Orthodox,0.0,0.0,5.0,10.0,3.0,9.0,6.0,22.0,3.0,21.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,9.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,9.0,0.0,10.0,0.0
1996-09-20,UFC 11: The Proving Ground,Julian Sanchez,Mark Coleman,1,45,Open Weight,Submission,Mark Coleman,Orthodox,Orthodox,0.0,0.0,0.0,7.0,0.0,7.0,0.0,8.0,0.0,8.0,0.0,2.0,0.0,1.0,0.0,1.0,0,0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0
1996-12-07,UFC - Ultimate Ultimate '96,,,1,286,Open Weight,KO/TKO,Tai Bowden,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1996-12-07,UFC - Ultimate Ultimate '96,,,1,97,Open Weight,Submission,Steve Nelmark,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1996-12-07,UFC - Ultimate Ultimate '96,David Abbott,Don Frye,1,82,Ultimate Ultimate '96 Tournament Title,Submission,Don Frye,Orthodox,Switch,0.0,0.0,28.0,18.0,13.0,6.0,32.0,18.0,16.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0,6.0,13.0,18.0,27.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,9.0,16.0,19.0,0.0,4.0,1.0,9.0,1.0,0.0,1.0,0.0
1996-12-07,UFC - Ultimate Ultimate '96,,,1,105,Open Weight,KO/TKO,Mark Hall,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1996-12-07,UFC - Ultimate Ultimate '96,Cal Worsham,David Abbott,1,171,Open Weight,KO/TKO,David Abbott,Switch,Orthodox,0.0,0.0,7.0,9.0,5.0,4.0,22.0,17.0,16.0,9.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,4.0,4.0,9.0,6.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,3.0,0.0,2.0,0.0,2.0,3.0,2.0,4.0,2.0
1996-12-07,UFC - Ultimate Ultimate '96,Steve Nelmark,David Abbott,1,63,Open Weight,KO/TKO,David Abbott,Switch,Orthodox,0.0,1.0,2.0,17.0,2.0,9.0,2.0,21.0,2.0,13.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,9.0,1.0,17.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,8.0,1.0,16.0,1.0,0.0,0.0,0.0,0.0
1996-12-07,UFC - Ultimate Ultimate '96,Paul Varelans,Kimo Leopoldo,1,548,Open Weight,KO/TKO,Kimo Leopoldo,Orthodox,Orthodox,0.0,0.0,28.0,11.0,21.0,9.0,129.0,33.0,101.0,25.0,0.0,0.0,0.0,0.0,0.0,3.0,0,0,9.0,19.0,10.0,26.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,12.0,9.0,12.0,10.0,16.0
1996-12-07,UFC - Ultimate Ultimate '96,Mark Hall,Don Frye,1,20,Open Weight,Submission,Don Frye,Orthodox,Orthodox,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996-12-07,UFC - Ultimate Ultimate '96,Gary Goodridge,Don Frye,1,679,Open Weight,Submission,Don Frye,Orthodox,Orthodox,0.0,0.0,26.0,30.0,14.0,16.0,60.0,49.0,45.0,32.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,10.0,11.0,22.0,23.0,6.0,3.0,8.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,9.0,5.0,14.0,9.0,21.0,16.0,0.0,3.0,0.0,5.0
1996-12-07,UFC - Ultimate Ultimate '96,Brian Johnston,Ken Shamrock,1,348,Open Weight,Submission,Ken Shamrock,Orthodox,Orthodox,0.0,0.0,3.0,39.0,1.0,22.0,15.0,91.0,12.0,70.0,0.0,1.0,0.0,1.0,0.0,1.0,0,0,21.0,0.0,38.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,22.0,0.0,38.0,0.0
1997-02-07,UFC 12: Judgement Day,,,1,48,Lightweight,KO/TKO,Nick Sanzo,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1997-02-07,UFC 12: Judgement Day,Wallid Ismail,Yoshiki Takahashi,2,180,Lightweight,Decision - Unanimous,Yoshiki Takahashi,Southpaw,Orthodox,0.0,0.0,17.0,43.0,1.0,20.0,38.0,99.0,19.0,72.0,0.0,0.0,1.0,1.0,10.0,1.0,0,0,20.0,1.0,43.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,27.0,17.0,3.0,0.0,6.0,0.0,8.0,0.0,10.0,0.0
1997-02-07,UFC 12: Judgement Day,Rainy Martinez,Jerry Bohlander,1,84,Lightweight,Submission,Jerry Bohlander,Orthodox,Orthodox,0.0,0.0,0.0,3.0,0.0,0.0,0.0,7.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997-02-07,UFC 12: Judgement Day,Nick Sanzo,Jerry Bohlander,1,39,Lightweight,Submission,Jerry Bohlander,Orthodox,,0.0,0.0,0.0,4.0,0.0,2.0,0.0,5.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,1.0,0,0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1997-02-07,UFC 12: Judgement Day,Tra Telligman,Vitor Belfort,1,77,Heavyweight,KO/TKO,Vitor Belfort,Southpaw,Orthodox,0.0,1.0,7.0,29.0,1.0,17.0,7.0,35.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,17.0,0.0,29.0,6.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,1.0,5.0,1.0,15.0,6.0,10.0,0.0,10.0,0.0
1997-02-07,UFC 12: Judgement Day,Jim Mullen,Scott Ferrozzo,1,482,Heavyweight,KO/TKO,Scott Ferrozzo,Orthodox,Southpaw,0.0,0.0,5.0,42.0,3.0,30.0,7.0,78.0,4.0,63.0,0.0,1.0,0.0,2.0,0.0,2.0,0,0,23.0,3.0,35.0,5.0,6.0,0.0,6.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,3.0,3.0,11.0,2.0,17.0,2.0,17.0,0.0,22.0,0.0
1997-02-07,UFC 12: Judgement Day,Scott Ferrozzo,Vitor Belfort,1,43,Heavyweight,KO/TKO,Vitor Belfort,Southpaw,Orthodox,0.0,1.0,2.0,12.0,0.0,9.0,2.0,12.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,9.0,0.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,9.0,0.0
1997-02-07,UFC 12: Judgement Day,Dan Severn,Mark Coleman,1,177,UFC Heavyweight Title,Submission,Mark Coleman,Orthodox,Southpaw,0.0,0.0,4.0,12.0,2.0,4.0,18.0,21.0,16.0,12.0,0.0,2.0,0.0,0.0,3.0,0.0,0,0,4.0,2.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,8.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0
1997-02-07,UFC 12: Judgement Day,,,1,14,Heavyweight,Submission,Justin Martin,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,
